LotFrontage,LotArea,MiscVal,MoSold,YrSold,SalePrice,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
43.0,13568,-0.0876878115176986,0.3333333333333334,-1.0,156000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10900,0.8196560661262992,-0.9999999999999998,1.0,161750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,10011,-0.0876878115176986,-0.3333333333333332,-1.0,134450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,8450,-0.0876878115176986,-0.6666666666666664,0.0,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57.0,9906,-0.0876878115176986,1.0000000000000002,-1.0,107000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,15660,-0.0876878115176986,-0.3333333333333332,0.0,311500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,3010,-0.0876878115176986,-0.9999999999999998,-1.0,167240,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73.0,8990,-0.0876878115176986,-0.6666666666666664,-1.0,204900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,8068,-0.0876878115176986,2.0,0.5,200000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85.0,11475,-0.0876878115176986,-1.333333333333333,-1.0,179900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,10500,-0.0876878115176986,-0.9999999999999998,0.5,97000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103.0,13472,-0.0876878115176986,0.0,0.5,386250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,1680,-0.0876878115176986,-0.3333333333333332,0.5,112000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,9950,-0.0876878115176986,0.0,-0.5,290000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,1869,-0.0876878115176986,1.0000000000000002,0.0,106000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,8521,-0.0876878115176986,-0.3333333333333332,1.0,125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,3182,-0.0876878115176986,-0.3333333333333332,0.5,192500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73.0,8760,-0.0876878115176986,-0.6666666666666664,1.0,148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
174.0,15138,-0.0876878115176986,0.3333333333333334,0.5,403000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,1680,-0.0876878115176986,0.0,-1.0,94500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,10650,-0.0876878115176986,-1.333333333333333,1.0,128200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7851,-0.0876878115176986,-0.3333333333333332,1.0,216500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,1680,-0.0876878115176986,0.6666666666666669,0.0,89500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,8773,-0.0876878115176986,-0.3333333333333332,1.0,185500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9453,-0.0876878115176986,-1.333333333333333,1.0,194500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93.0,12030,-0.0876878115176986,2.0,-0.5,318000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,8741,-0.0876878115176986,-0.6666666666666664,1.0,113000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,9000,-0.0876878115176986,-0.6666666666666664,1.0,262500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,3880,-0.0876878115176986,0.6666666666666669,-0.5,110500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,5000,-0.0876878115176986,-0.6666666666666664,-1.0,79000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,10762,-0.0876878115176986,-0.6666666666666664,0.5,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8880,-0.0876878115176986,-0.3333333333333332,1.0,205000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,10400,-0.0876878115176986,0.0,-1.0,241500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,9142,-0.0876878115176986,-0.6666666666666664,-1.0,137000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,11310,-0.0876878115176986,0.0,-1.0,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,11317,-0.0876878115176986,1.0000000000000002,-0.5,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,159000,0.9204720525311878,0.0,-0.5,277000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55.0,5350,0.8196560661262992,-0.3333333333333332,1.0,76500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,4750,-0.0876878115176986,2.0,-0.5,235000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,8366,-0.0876878115176986,2.0,0.0,173000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,9350,-0.0876878115176986,1.3333333333333337,-0.5,158000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,8400,-0.0876878115176986,0.0,1.0,145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,8738,-0.0876878115176986,-1.333333333333333,-1.0,230000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,8791,-0.0876878115176986,-0.3333333333333332,0.0,207500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,8814,-0.0876878115176986,-0.9999999999999998,0.5,220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,12435,-0.0876878115176986,-0.3333333333333332,0.0,231500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,12702,-0.0876878115176986,2.0,0.0,97000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,19296,-0.0876878115176986,-0.3333333333333332,0.5,176000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,9588,-0.0876878115176986,1.666666666666667,-0.5,276000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88.0,8471,-0.0876878115176986,0.3333333333333334,-1.0,151000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,5500,-0.0876878115176986,-0.6666666666666664,1.0,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,5232,-0.0876878115176986,0.0,0.0,73000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,12090,-0.0876878115176986,0.0,0.0,175500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,11207,-0.0876878115176986,0.0,-1.0,185000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8400,-0.0876878115176986,0.3333333333333334,0.0,179500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.0,6900,-0.0876878115176986,-1.333333333333333,0.0,120500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7917,-0.0876878115176986,-0.3333333333333332,-0.5,148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.0,10728,-0.0876878115176986,0.6666666666666669,-1.0,266000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73.0,39104,-0.0876878115176986,-0.6666666666666664,0.0,241500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92.0,11764,-0.0876878115176986,-0.6666666666666664,1.0,290000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,9600,-0.0876878115176986,-0.6666666666666664,0.5,139000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76.0,8314,-0.0876878115176986,0.0,-0.5,124500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55.0,7264,-0.0876878115176986,1.3333333333333337,0.5,205000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129.0,9196,-0.0876878115176986,-0.6666666666666664,1.0,201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140.0,19138,-0.0876878115176986,0.0,1.0,141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107.0,14450,-0.0876878115176986,-0.3333333333333332,-0.5,415298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83.0,10005,-0.0876878115176986,-0.9999999999999998,0.0,192000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,11287,-0.0876878115176986,-1.6666666666666663,-0.5,228500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7200,-0.0876878115176986,-0.3333333333333332,-1.0,185000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.0,5063,-0.0876878115176986,-0.6666666666666664,0.5,207500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74.0,9612,-0.0876878115176986,2.0,0.5,244600,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,8012,-0.0876878115176986,0.3333333333333334,-0.5,179200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,4251,-0.0876878115176986,0.0,-0.5,164700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77.0,9786,-0.0876878115176986,0.0,-1.0,159000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8125,-0.0876878115176986,0.0,-1.0,88000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9819,-0.0876878115176986,-1.333333333333333,1.0,122000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8730,-0.0876878115176986,0.3333333333333334,-0.5,153575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,15611,-0.0876878115176986,0.3333333333333334,-1.0,233230,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55.0,5687,-0.0876878115176986,-0.9999999999999998,0.0,135900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11409,-0.0876878115176986,-1.6666666666666663,0.5,131000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,16659,-0.0876878115176986,-0.9999999999999998,-1.0,235000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,9600,-0.0876878115176986,1.3333333333333337,0.5,167000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,7937,-0.0876878115176986,-0.9999999999999998,-1.0,142500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,13710,-0.0876878115176986,0.0,-0.5,152000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,7399,-0.0876878115176986,0.0,-0.5,239000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,11700,-0.0876878115176986,0.0,-0.5,175000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,14000,-0.0876878115176986,0.6666666666666669,0.5,158500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,15750,-0.0876878115176986,0.0,-1.0,157000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,16226,-0.0876878115176986,-0.3333333333333332,-0.5,267000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118.0,13704,-0.0876878115176986,-1.6666666666666663,-1.0,205000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,9800,-0.0876878115176986,0.3333333333333334,-1.0,149900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,18386,-0.0876878115176986,-0.3333333333333332,0.0,295000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,10386,-0.0876878115176986,0.3333333333333334,-0.5,305900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116.0,13474,-0.0876878115176986,0.0,-0.5,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7920,-0.0876878115176986,-0.9999999999999998,0.0,89500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,12342,-0.0876878115176986,-0.9999999999999998,0.5,82500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,12378,-0.0876878115176986,1.666666666666667,-1.0,360000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7685,-0.0876878115176986,-0.3333333333333332,-1.0,165600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,8000,-0.0876878115176986,-0.3333333333333332,0.5,132000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,7800,-0.0876878115176986,-0.3333333333333332,-1.0,119900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150.0,215245,-0.0876878115176986,0.0,0.5,375000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9600,-0.0876878115176986,0.6666666666666669,-1.0,178000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.0,7795,-0.0876878115176986,0.3333333333333334,0.5,188500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94.0,13005,-0.0876878115176986,0.6666666666666669,0.5,260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,9000,-0.0876878115176986,2.0,-0.5,270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,9900,-0.0876878115176986,-0.6666666666666664,0.5,260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,14115,-0.0876878115176986,0.0,0.5,187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111.0,16259,-0.0876878115176986,1.0000000000000002,-1.0,342643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99.0,12099,-0.0876878115176986,0.0,-0.5,354000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,10380,-0.0876878115176986,0.6666666666666669,-0.5,301000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,5820,-0.0876878115176986,0.3333333333333334,-1.0,126175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,11275,-0.0876878115176986,0.0,1.0,242000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,5000,-0.0876878115176986,2.0,-0.5,87000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,10846,-0.0876878115176986,-0.3333333333333332,0.0,324000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,11600,-0.0876878115176986,-0.6666666666666664,-1.0,145250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11888,-0.0876878115176986,0.3333333333333334,0.5,214500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,6402,-0.0876878115176986,0.3333333333333334,0.5,78000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10624,-0.0876878115176986,1.666666666666667,-0.5,119000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,8176,-0.0876878115176986,0.6666666666666669,-0.5,139000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,10655,-0.0876878115176986,1.3333333333333337,0.5,284000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,8198,-0.0876878115176986,0.3333333333333334,0.0,207000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,9042,-0.0876878115176986,0.3333333333333334,0.0,192000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,164660,1.3237359981507422,0.6666666666666669,0.0,228950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,14157,-0.0876878115176986,0.3333333333333334,-0.5,377426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,9135,-0.0876878115176986,2.0,0.0,214000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91.0,14145,0.7188400797214105,-0.3333333333333332,-1.0,202500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,12400,-0.0876878115176986,0.0,0.5,155000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,14191,-0.0876878115176986,-0.6666666666666664,1.0,202900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8400,-0.0876878115176986,1.0000000000000002,0.5,82000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8544,-0.0876878115176986,-0.3333333333333332,-1.0,87500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,8849,-0.0876878115176986,0.3333333333333334,0.0,266000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,2592,-0.0876878115176986,-0.6666666666666664,1.0,85000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,6435,-0.0876878115176986,1.3333333333333337,-1.0,140200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,12772,31.16526797399778,-0.6666666666666664,-0.5,151500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,17600,-0.0876878115176986,2.0,0.5,157500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,2448,-0.0876878115176986,1.3333333333333337,0.0,154000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56.0,20431,-0.0876878115176986,-0.6666666666666664,-1.0,437154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68.0,7820,-0.0876878115176986,2.0,-0.5,318061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,5271,-0.0876878115176986,2.0,-1.0,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9084,-0.0876878115176986,-0.9999999999999998,0.0,95000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60.0,8520,-0.0876878115176986,-0.3333333333333332,1.0,105900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8400,-0.0876878115176986,0.0,-1.0,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105.0,11249,-0.0876878115176986,0.6666666666666669,-0.5,177500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9248,-0.0876878115176986,0.3333333333333334,0.5,173000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,4224,-0.0876878115176986,0.6666666666666669,-0.5,134000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92.0,6930,-0.0876878115176986,0.3333333333333334,-1.0,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,12011,-0.0876878115176986,0.0,-1.0,280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7540,-0.0876878115176986,0.0,-0.5,156000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9144,-0.0876878115176986,0.3333333333333334,0.0,145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,7301,-0.0876878115176986,0.3333333333333334,0.5,198500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,1680,-0.0876878115176986,-0.3333333333333332,0.5,118000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,18800,-0.0876878115176986,0.3333333333333334,-1.0,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,10690,-0.0876878115176986,0.3333333333333334,0.5,147000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9500,-0.0876878115176986,0.3333333333333334,0.5,159000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101.0,9150,-0.0876878115176986,2.0,0.0,165000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,7800,-0.0876878115176986,-0.9999999999999998,1.0,132000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9830,-0.0876878115176986,-0.9999999999999998,1.0,162000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8121,-0.0876878115176986,-1.6666666666666663,-1.0,172400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,17120,-0.0876878115176986,0.3333333333333334,0.0,134432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,7175,-0.0876878115176986,-1.333333333333333,1.0,125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,10634,-0.0876878115176986,1.666666666666667,0.5,123000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,8200,-0.0876878115176986,0.3333333333333334,-0.5,219500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10020,-0.0876878115176986,-0.9999999999999998,0.5,61000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57.0,8846,-0.0876878115176986,0.3333333333333334,-1.0,148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102.0,11143,-0.0876878115176986,2.0,-0.5,340000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88.0,11394,-0.0876878115176986,0.0,1.0,394432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,8123,-0.0876878115176986,0.0,0.5,179000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,5000,-0.0876878115176986,-0.3333333333333332,1.0,127000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7200,-0.0876878115176986,0.6666666666666669,-1.0,187750,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79.0,9245,-0.0876878115176986,-0.6666666666666664,-0.5,213500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9000,-0.0876878115176986,1.3333333333333337,0.5,76000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,53107,-0.0876878115176986,0.0,-0.5,240000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,3182,-0.0876878115176986,-0.6666666666666664,1.0,192000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,8410,-0.0876878115176986,-0.3333333333333332,-1.0,81000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,7200,-0.0876878115176986,1.3333333333333337,0.5,125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93.0,9382,-0.0876878115176986,0.3333333333333334,0.0,191000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,12474,-0.0876878115176986,0.6666666666666669,0.0,426000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,8405,-0.0876878115176986,-0.6666666666666664,0.0,119000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.0,12209,-0.0876878115176986,0.0,0.5,215000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8339,2.331895862199629,0.3333333333333334,-0.5,106500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7446,-0.0876878115176986,-0.6666666666666664,-1.0,100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10134,-0.0876878115176986,0.3333333333333334,-0.5,109000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,9571,-0.0876878115176986,0.0,1.0,129000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7200,-0.0876878115176986,1.0000000000000002,0.5,123000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,7590,-0.0876878115176986,0.3333333333333334,-0.5,169500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8967,-0.0876878115176986,1.666666666666667,-0.5,67000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,8125,-0.0876878115176986,1.3333333333333337,0.5,241000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,14963,-0.0876878115176986,2.0,0.0,245500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,8767,-0.0876878115176986,0.3333333333333334,-1.0,164990,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,10200,-0.0876878115176986,0.6666666666666669,0.0,108000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93.0,12090,-0.0876878115176986,0.3333333333333334,-1.0,258000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10364,-0.0876878115176986,-0.3333333333333332,-0.5,168000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9991,-0.0876878115176986,0.0,0.5,150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51.0,10480,-0.0876878115176986,-0.9999999999999998,0.0,115000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,15576,-0.0876878115176986,-0.9999999999999998,0.0,177000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109.0,14154,-0.0876878115176986,0.6666666666666669,-0.5,280000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85.0,10800,-0.0876878115176986,-0.6666666666666664,0.0,339750,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68.0,9571,-0.0876878115176986,0.0,0.5,60000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,34650,-0.0876878115176986,-1.6666666666666663,-1.0,145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,4403,-0.0876878115176986,0.0,1.0,222000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,8960,-0.0876878115176986,-0.9999999999999998,1.0,115000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,11228,-0.0876878115176986,2.0,0.0,228000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73.0,8899,-0.0876878115176986,0.6666666666666669,-0.5,181134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74.0,7844,-0.0876878115176986,-0.9999999999999998,-1.0,149500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,22420,-0.0876878115176986,1.666666666666667,-0.5,239000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8160,-0.0876878115176986,-0.6666666666666664,-0.5,126000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,8450,-0.0876878115176986,0.3333333333333334,1.0,142000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,7060,-0.0876878115176986,1.666666666666667,0.0,206300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,16635,-0.0876878115176986,0.0,0.5,215000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,21750,-0.0876878115176986,-1.333333333333333,0.0,113000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,9200,-0.0876878115176986,0.0,0.0,315000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,9000,-0.0876878115176986,-0.3333333333333332,0.0,139000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,3378,-0.0876878115176986,1.0000000000000002,0.5,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,12800,-0.0876878115176986,0.6666666666666669,0.5,275000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,8593,-0.0876878115176986,0.3333333333333334,0.0,109008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
